Name,Gameweek,Opposition,Pts,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Net Transfers,Selected by,Cost
Dendoncker,11,LIV (A) 4 - 0,2,90,0,0,0,4,0,0,0,0,0,0,0,2,12.2,1.8,46.0,6.0,-987,71963,£4.8
Pereira,11,CRY (H) 1 - 5,-2,33,0,0,0,5,0,0,0,0,1,0,0,-4,3.4,23.1,19.0,4.6,-8799,92595,£5.7
Mendy,11,SHU (A) 1 - 2,2,68,0,0,0,1,0,0,0,0,0,0,0,20,9.0,6.1,0.0,1.5,-6276,231557,£4.5
Berge,11,LEI (H) 1 - 2,2,90,0,0,0,2,0,0,0,0,0,0,0,9,9.0,12.3,2.0,2.3,-1507,17499,£5.0
Gallagher,3,CHE (H) 3 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,211,329,£5.5
Gallagher,4,SOU (A) 2 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,157,646,£5.5
Gallagher,5,BUR (H) 0 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,10,13.8,22.5,3.0,3.9,-43,793,£5.5
Gallagher,6,BHA (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,9,17.2,2.9,8.0,2.8,8,916,£5.5
Gallagher,7,FUL (A) 2 - 0,1,90,0,0,0,2,0,0,0,1,0,0,0,2,22.0,15.3,0.0,3.7,93,1103,£5.5
Gallagher,8,TOT (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,6,7.6,1.8,21.0,3.0,-75,1102,£5.5
Gallagher,9,MUN (A) 1 - 0,1,90,0,0,0,1,0,0,0,1,0,0,0,16,23.2,48.9,2.0,7.4,81,1349,£5.5
Gallagher,10,SHU (H) 1 - 0,10,90,1,0,1,0,0,0,0,0,0,0,2,32,38.0,2.8,34.0,7.5,389,1871,£5.5
Gallagher,11,CRY (H) 1 - 5,7,90,1,0,0,5,0,0,0,1,0,0,1,32,42.4,8.8,19.0,7.0,1694,4015,£5.5
McNeil,11,EVE (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,15,23.6,33.6,3.0,6.0,-1270,30669,£5.8
Cairney,11,MCI (A) 2 - 0,1,7,0,0,0,0,0,0,0,0,0,0,0,3,0.4,3.3,0.0,0.4,-1324,12290,£5.3
Phillips,1,LIV (A) 4 - 3,5,90,0,1,0,4,0,0,0,0,0,0,0,24,36.4,24.6,1.0,6.2,0,138291,£5.0
Phillips,2,FUL (H) 4 - 3,2,90,0,0,0,3,0,0,0,0,0,0,0,20,26.4,33.6,0.0,6.0,57398,245486,£5.0
Phillips,3,SHU (A) 0 - 1,2,90,0,0,1,0,0,0,0,1,0,0,0,22,24.2,65.8,0.0,9.0,-11953,237705,£5.0
Phillips,4,MCI (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,21.2,6.0,7.0,3.4,-14112,228955,£5.0
Phillips,5,WOL (H) 0 - 1,1,90,0,0,0,1,0,0,0,1,0,0,0,6,10.2,17.8,0.0,2.8,-22083,211012,£5.0
Phillips,6,AVL (A) 0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-49893,160839,£5.0
Phillips,7,LEI (H) 1 - 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-40271,123015,£5.0
Phillips,8,CRY (A) 4 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-19691,104253,£4.9
Phillips,9,ARS (H) 0 - 0,2,90,0,0,1,0,0,0,0,1,0,0,0,8,9.6,20.9,1.0,3.2,-11094,93290,£4.9
Phillips,10,EVE (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,16,17.6,15.1,25.0,5.8,-484,94040,£4.9
Phillips,11,CHE (A) 3 - 1,7,90,0,1,0,3,0,0,0,0,0,0,2,29,37.4,15.5,0.0,5.3,159,94635,£4.9
Djenepo,11,BHA (A) 1 - 2,0,45,0,0,0,1,0,0,0,1,0,0,0,-4,0.0,0.8,11.0,1.0,2123,7786,£5.4
Diangana,11,CRY (H) 1 - 5,1,45,0,0,0,1,0,0,0,0,0,0,0,1,4.6,6.1,0.0,1.1,-3278,23367,£5.3
Saka,11,TOT (A) 2 - 0,2,90,0,0,0,2,0,0,0,0,0,0,0,12,3.0,26.1,22.0,5.1,-13462,178881,£5.2
Ceballos,11,TOT (A) 2 - 0,1,45,0,0,0,0,0,0,0,0,0,0,0,11,7.2,5.3,0.0,1.3,-5330,85145,£4.8
Cavaleiro,11,MCI (A) 2 - 0,2,90,0,0,0,2,0,0,0,0,0,0,0,8,15.8,4.3,18.0,3.8,546,6852,£5.3
Henderson,1,LEE (H) 4 - 3,2,65,0,0,0,2,0,0,0,0,0,0,0,19,14.0,2.0,7.0,2.3,0,180668,£5.5
Henderson,2,CHE (A) 0 - 2,1,45,0,0,0,0,0,0,0,0,0,0,0,6,6.0,18.8,0.0,2.5,-19645,173807,£5.5
Henderson,3,ARS (H) 3 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-53638,120989,£5.4
Henderson,4,AVL (A) 7 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-32279,90977,£5.4
Henderson,5,EVE (A) 2 - 2,2,90,0,0,0,2,0,0,0,0,0,0,0,9,10.0,24.3,31.0,6.5,-8706,85042,£5.4
Henderson,6,SHU (H) 2 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,24,27.2,26.3,10.0,6.4,1611,88873,£5.4
Henderson,7,WHU (H) 2 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,12,15.2,9.3,1.0,2.6,-175,89692,£5.4
Henderson,8,MCI (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,11,3.0,1.8,1.0,0.6,-2087,88264,£5.4
Henderson,9,LEI (H) 3 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-7405,81251,£5.4
Henderson,10,BHA (A) 1 - 1,1,45,0,0,0,1,0,0,0,0,0,0,0,7,3.8,1.9,0.0,0.6,-8284,73310,£5.4
Henderson,11,WOL (H) 4 - 0,11,80,0,2,1,0,0,0,0,0,0,0,2,37,31.2,35.9,0.0,6.7,-2279,71591,£5.4
Bissouma,11,SOU (H) 1 - 2,1,90,0,0,0,2,0,0,0,1,0,0,0,15,19.4,2.8,7.0,2.9,-7826,246180,£4.5
Schlupp,11,WBA (A) 1 - 5,2,73,0,0,0,1,0,0,0,0,0,0,0,5,8.8,27.3,30.0,6.6,-270,6146,£5.4
Fabinho,1,LEE (H) 4 - 3,4,32,0,1,0,1,0,0,0,0,0,0,0,13,4.2,1.0,2.0,0.7,0,76886,£5.5
Fabinho,2,CHE (A) 0 - 2,3,90,0,0,1,0,0,0,0,0,0,0,0,21,21.4,1.1,0.0,2.3,-5274,97248,£5.5
Fabinho,3,ARS (H) 3 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,18,16.6,15.3,0.0,3.2,-5113,101976,£5.5
Fabinho,4,AVL (A) 7 - 2,2,90,0,0,0,7,0,0,0,0,0,0,0,12,19.2,13.3,0.0,3.3,4503,113304,£5.5
Fabinho,5,EVE (A) 2 - 2,1,90,0,0,0,2,0,0,0,1,0,0,0,9,13.6,1.9,3.0,1.9,-10195,107480,£5.5
Fabinho,6,SHU (H) 2 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,12,14.8,0.9,4.0,2.0,-640,111214,£5.5
Fabinho,7,WHU (H) 2 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-15582,96669,£5.5
Fabinho,8,MCI (A) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-22355,74391,£5.4
Fabinho,9,LEI (H) 3 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,16,21.6,0.6,0.0,2.2,-9907,65006,£5.4
Fabinho,10,BHA (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,17,15.6,10.1,0.0,2.6,2621,68979,£5.4
Fabinho,11,WOL (H) 4 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,15,17.4,0.2,0.0,1.8,905,70562,£5.4
Riedewald,11,WBA (A) 1 - 5,1,17,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.8,0.0,0.1,-4914,147304,£4.4
Iwobi,1,TOT (A) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10789,£6.0
Iwobi,2,WBA (H) 5 - 2,1,19,0,0,0,0,0,0,0,0,0,0,0,2,0.0,6.0,4.0,0.9,-2245,11246,£6.0
Iwobi,3,CRY (A) 1 - 2,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0.3,0.0,0.2,-1782,10421,£5.9
Iwobi,4,BHA (H) 4 - 2,5,65,0,1,0,2,0,0,0,0,0,0,0,15,27.2,13.6,4.0,4.5,-750,10403,£5.9
Iwobi,5,LIV (H) 2 - 2,1,12,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.6,0.0,0.2,31,11514,£5.9
Iwobi,6,SOU (A) 2 - 0,1,45,0,0,0,2,0,0,0,0,0,0,0,6,4.4,1.2,24.0,3.0,344,12424,£5.9
Iwobi,7,NEW (A) 2 - 1,4,14,0,1,0,1,0,0,0,0,0,0,0,13,2.2,13.8,0.0,1.6,-314,12488,£5.9
Iwobi,8,MUN (H) 1 - 3,1,23,0,0,0,1,0,0,0,0,0,0,0,4,7.0,16.5,2.0,2.6,-365,12468,£5.9
Iwobi,9,FUL (A) 2 - 3,2,90,0,0,0,2,0,0,0,0,0,0,0,19,19.8,3.5,2.0,2.5,-436,12423,£5.9
Iwobi,10,LEE (H) 0 - 1,3,66,0,0,1,0,0,0,0,0,0,0,0,10,15.4,11.3,4.0,3.1,921,13780,£5.9
Iwobi,11,BUR (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,18,19.6,31.6,26.0,7.7,-55,13955,£5.9
Torres,11,FUL (H) 2 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41577,163703,£6.9
Pogba,2,CRY (H) 1 - 3,2,66,0,0,0,1,0,0,0,0,0,0,0,7,15.6,6.8,16.0,3.8,15876,141119,£8.0
Pogba,3,BHA (A) 2 - 3,2,64,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.8,0.0,0.0,-27439,122029,£8.0
Pogba,4,TOT (H) 1 - 6,2,90,0,0,0,6,0,0,0,0,0,0,0,3,6.8,5.3,4.0,1.6,-16993,112089,£7.9
Pogba,5,NEW (A) 1 - 4,1,21,0,0,0,0,0,0,0,0,0,0,0,6,7.4,11.7,0.0,1.9,-14759,103769,£7.9
Pogba,6,CHE (H) 0 - 0,1,32,0,0,0,0,0,0,0,0,0,0,0,11,5.0,8.3,18.0,3.1,-5800,100931,£7.8
Pogba,7,ARS (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,3,0.2,15.0,6.0,2.1,-4025,99359,£7.8
Pogba,8,EVE (A) 1 - 3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,2.0,0.1,-5547,95066,£7.8
Pogba,9,WBA (H) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-5983,91489,£7.7
Pogba,10,SOU (A) 2 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-8277,83405,£7.7
Pogba,11,WHU (A) 1 - 3,10,90,1,0,0,1,0,0,0,0,0,0,3,32,53.0,2.8,16.0,7.2,-4396,79586,£7.7
Sissoko,1,EVE (H) 0 - 1,1,45,0,0,0,1,0,0,0,0,0,0,0,4,2.4,4.3,0.0,0.7,0,33970,£5.0
Sissoko,2,SOU (A) 2 - 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-4149,37035,£5.0
Sissoko,3,NEW (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-6573,32482,£4.9
Sissoko,4,MUN (A) 1 - 6,2,90,0,0,0,1,0,0,0,0,0,0,0,18,17.2,12.9,0.0,3.0,-5323,28150,£4.9
Sissoko,5,WHU (H) 3 - 3,2,90,0,0,0,3,0,0,0,0,0,0,0,18,29.0,12.0,0.0,4.1,-639,29221,£4.8
Sissoko,6,BUR (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,11,5.6,2.3,0.0,0.8,739,30985,£4.8
Sissoko,7,BHA (H) 2 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,8,5.2,2.2,0.0,0.7,292,31907,£4.8
Sissoko,8,WBA (A) 0 - 1,3,77,0,0,1,0,0,0,0,0,0,0,0,14,5.0,2.3,0.0,0.7,-126,32233,£4.8
Sissoko,9,MCI (H) 2 - 0,2,90,0,0,1,0,0,0,0,1,0,0,0,7,6.8,1.7,0.0,0.9,-401,32667,£4.8
Sissoko,10,CHE (A) 0 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,6,4.8,0.9,0.0,0.6,714,33949,£4.8
Sissoko,11,ARS (H) 2 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,7,4.8,0.9,0.0,0.6,199,34749,£4.8
Lallana,11,SOU (H) 1 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3234,26016,£6.2
